0	0.467462172468938
1	0.105178988805511
2	0.0682740804527002
3	0.0578176897527371
4	0.0485914626645344
5	0.0341370402263501
6	0.0239881904293271
7	0.0224504859146266
8	0.0252183540410875
9	0.0249108131381474
10	0.0242957313322672
11	0.0919547299790872
12	0.0332144175175298
13	0.0341370402263501
14	0.0276786812646082
15	0.0292163857793086
16	0.0267560585557879
17	0.0307540902940091
18	0.0350596629351704
19	0.0175298314675852
20	0.0230655677205068
21	0.03382949932341
22	0.0286013039734285
23	0.0282937630704884
24	0.030446549391069
25	0.0325993357116496
26	0.0316767130028294
27	0.03382949932341
28	0.0332144175175298
29	0.0347521220322303
30	0.0353672038381105
31	0.0384426128675114
32	0.0433632673145528
33	0.0535121171115758
34	0.0415180218969123
35	0.0510517898880551
36	0.0581252306556772
37	0.0821134210850043
38	0.0824209619879444
39	0.16945503751999
40	0.192213064337557
41	0.198978964202239
42	0.0747324394144421
43	0.0636609669085988
44	0.050744248985115
45	0.0636609669085988
46	0.0538196580145159
47	0.0679665395497601
48	0.0655062123262394
49	0.0636609669085988
50	0.0651986714232993
51	0.0651986714232993
52	0.0731947348997417
53	0.0768852257350228
54	0.077807848443843
55	0.0756550621232624
56	0.0688891622585804
57	0.0898019436585066
58	0.084266207405585
59	0.0808832574732439
60	0.0968753844261287
61	0.105178988805511
62	0.0937999753967278
63	0.111944888670193
64	0.105486529708451
65	0.120556033952516
66	0.130089801943659
67	0.131935047361299
68	0.13531799729364
69	0.118710788534875
70	0.152540287858285
71	0.162689137655308
72	0.175298314675852
73	0.177451100996433
74	0.193750768852257
75	0.265407799237299
