/	0	0.00017	0.00012	0.00016	0.00021	0.00004	0.00010	0.00007	0.00009	0.00007	0.00002	0.00004	0.00007	0.00005	0	0.00005	0.00006	0.00006	0.00006	0.00002	0.00001	0.00007	0.00009	0.00009	0.00009	0.00015	0.00017	0.00011	0.00007	0.00014	0.00016	0.00015	0.00010	0.00016	0.00016	0.00022	0.00016	0.00032	0.00027	0.00034	0.00026	0.00044	0.00034	0.00054	0.00027	0.00030	0.00027	0.00034	0.00034	0.00036	0.00041	0.00033	0.00039	0.00032	0.00043	0.00037	0.00046	0.00041	0.00032	0.00048	0.00046	0.00039	0.00044	0.00047	0.00037	0.00060	0.00046	0.00068	0.00038	0.00030	0.00031	0.00026	0.00034	0.00018	0.00026	0	
=	0.00808	0.01155	0.01071	0.01178	0.01235	0.01133	0.00988	0.01165	0.01166	0.01212	0.01003	0.01153	0.01220	0.01239	0.01281	0.01115	0.01270	0.01247	0.01245	0.01260	0.01287	0.01485	0.01470	0.01372	0.01535	0.01442	0.01560	0.01457	0.01402	0.01573	0.01383	0.01476	0.01554	0.01434	0.01588	0.01623	0.01608	0.01723	0.01723	0.01719	0.01639	0.01811	0.01919	0.01875	0.01978	0.01803	0.01981	0.02161	0.02362	0.02395	0.02159	0.02355	0.02348	0.02556	0.02567	0.02464	0.02663	0.02631	0.02800	0.02813	0.02938	0.02898	0.03027	0.03142	0.03047	0.03107	0.03246	0.03497	0.03433	0.03556	0.03483	0.03734	0.03793	0.03849	0.03980	0.05039	
7	0.00010	0.00065	0.00076	0.00082	0.00068	0.00042	0.00041	0.00025	0.00046	0.00036	0.00050	0.00036	0.00039	0.00032	0.00033	0.00038	0.00042	0.00044	0.00050	0.00058	0.00055	0.00066	0.00064	0.00065	0.00086	0.00097	0.00068	0.00079	0.00073	0.00069	0.00092	0.00074	0.00064	0.00071	0.00091	0.00111	0.00107	0.00116	0.00105	0.00108	0.00096	0.00111	0.00155	0.00180	0.00140	0.00125	0.00141	0.00121	0.00116	0.00138	0.00149	0.00143	0.00138	0.00130	0.00157	0.00143	0.00143	0.00160	0.00130	0.00150	0.00155	0.00177	0.00144	0.00180	0.00202	0.00201	0.00189	0.00185	0.00183	0.00213	0.00164	0.00186	0.00217	0.00202	0.00221	0.00224	
,	0	0.00011	0.00015	0.00018	0.00030	0.00017	0.00021	0.00009	0.00010	0.00007	0.00020	0.00012	0.00014	0.00010	0.00016	0.00016	0.00014	0.00009	0.00010	0.00017	0.00042	0.00030	0.00041	0.00032	0.00046	0.00064	0.00053	0.00074	0.00043	0.00042	0.00069	0.00041	0.00062	0.00047	0.00070	0.00075	0.00080	0.00132	0.00137	0.00242	0.00119	0.00111	0.00082	0.00105	0.00079	0.00075	0.00098	0.00107	0.00123	0.00132	0.00102	0.00122	0.00133	0.00146	0.00129	0.00133	0.00134	0.00132	0.00150	0.00157	0.00185	0.00175	0.00175	0.00193	0.00225	0.00202	0.00228	0.00191	0.00201	0.00169	0.00180	0.00199	0.00231	0.00208	0.00129	0	
2	0	0.00028	0.00028	0.00039	0.00039	0.00027	0.00015	0.00020	0.00022	0.00010	0.00015	0.00015	0.00009	0.00010	0.00014	0.00023	0.00033	0.00020	0.00017	0.00012	0.00021	0.00032	0.00025	0.00034	0.00030	0.00078	0.00037	0.00052	0.00031	0.00027	0.00047	0.00043	0.00047	0.00041	0.00042	0.00053	0.00068	0.00057	0.00064	0.00059	0.00086	0.00055	0.00098	0.00089	0.00075	0.00082	0.00046	0.00090	0.00070	0.00066	0.00128	0.00070	0.00103	0.00079	0.00086	0.00098	0.00106	0.00091	0.00068	0.00065	0.00123	0.00117	0.00108	0.00090	0.00100	0.00124	0.00109	0.00091	0.00119	0.00116	0.00118	0.00118	0.00103	0.00119	0.00135	0.00173	
E	0.07846	0.07884	0.07903	0.07946	0.07748	0.07617	0.07812	0.07666	0.07882	0.08141	0.08134	0.08321	0.08402	0.08435	0.08499	0.08809	0.08979	0.09104	0.09061	0.09278	0.09617	0.10016	0.10698	0.10726	0.10733	0.10887	0.11645	0.11675	0.11667	0.11554	0.11636	0.12137	0.12295	0.12705	0.12748	0.12991	0.13349	0.13347	0.13551	0.14202	0.14127	0.14805	0.14933	0.15683	0.15451	0.15785	0.16398	0.16788	0.17832	0.18499	0.18543	0.18804	0.19053	0.19133	0.19556	0.19957	0.20079	0.20050	0.19716	0.20151	0.20648	0.20264	0.20571	0.20920	0.21106	0.20682	0.20754	0.21037	0.20770	0.20622	0.19833	0.19683	0.19567	0.19535	0.19242	0.16190	
1	0	0.00010	0.00017	0.00031	0.00023	0.00014	0.00017	0.00017	0.00022	0.00005	0.00011	0.00010	0.00007	0.00010	0.00002	0.00016	0.00014	0.00009	0.00006	0.00009	0.00012	0.00012	0.00017	0.00015	0.00017	0.00026	0.00025	0.00020	0.00018	0.00015	0.00039	0.00039	0.00030	0.00030	0.00015	0.00047	0.00062	0.00049	0.00041	0.00046	0.00064	0.00066	0.00085	0.00055	0.00048	0.00041	0.00048	0.00039	0.00047	0.00047	0.00086	0.00078	0.00037	0.00060	0.00065	0.00076	0.00053	0.00058	0.00049	0.00060	0.00089	0.00073	0.00065	0.00066	0.00058	0.00095	0.00081	0.00069	0.00065	0.00080	0.00089	0.00073	0.00058	0.00055	0.00073	0.00161	
<	0.00020	0.00090	0.00092	0.00087	0.00065	0.00071	0.00084	0.00100	0.00103	0.00091	0.00055	0.00064	0.00063	0.00082	0.00091	0.00070	0.00071	0.00082	0.00074	0.00086	0.00085	0.00095	0.00095	0.00111	0.00103	0.00098	0.00107	0.00102	0.00124	0.00106	0.00100	0.00112	0.00130	0.00145	0.00135	0.00156	0.00160	0.00164	0.00172	0.00159	0.00145	0.00148	0.00166	0.00193	0.00255	0.00202	0.00213	0.00199	0.00245	0.00252	0.00231	0.00242	0.00246	0.00271	0.00273	0.00245	0.00308	0.00298	0.00277	0.00299	0.00321	0.00306	0.00344	0.00351	0.00372	0.00305	0.00375	0.00413	0.00410	0.00427	0.00325	0.00400	0.00396	0.00429	0.00523	0.00370	
>	0.00235	0.00336	0.00401	0.00353	0.00362	0.00415	0.00378	0.00360	0.00384	0.00381	0.00433	0.00378	0.00340	0.00379	0.00368	0.00421	0.00386	0.00375	0.00396	0.00397	0.00448	0.00442	0.00460	0.00455	0.00465	0.00454	0.00433	0.00396	0.00429	0.00412	0.00449	0.00449	0.00491	0.00439	0.00412	0.00539	0.00560	0.00528	0.00567	0.00531	0.00498	0.00557	0.00531	0.00558	0.00613	0.00638	0.00654	0.00674	0.00742	0.00786	0.00680	0.00776	0.00748	0.00781	0.00754	0.00723	0.00768	0.00811	0.00850	0.00892	0.00813	0.00923	0.00973	0.00985	0.01011	0.00960	0.00984	0.01058	0.01081	0.01001	0.00903	0.01067	0.01131	0.01143	0.01153	0.00871	
B	0.01389	0.01926	0.01912	0.01885	0.01908	0.01832	0.01790	0.01960	0.01834	0.02009	0.01785	0.01993	0.02142	0.02211	0.02156	0.02089	0.02272	0.02316	0.02277	0.02534	0.02487	0.02716	0.03230	0.03096	0.03257	0.03257	0.03480	0.03453	0.03432	0.03490	0.03613	0.03586	0.03579	0.03884	0.03969	0.04203	0.04195	0.04291	0.04564	0.04779	0.04766	0.05108	0.05055	0.05403	0.05338	0.05682	0.05906	0.06471	0.06672	0.06912	0.06869	0.07029	0.07268	0.07395	0.07605	0.07664	0.07992	0.07812	0.08210	0.08418	0.08612	0.08979	0.08930	0.09156	0.09193	0.09209	0.09428	0.09775	0.09843	0.09822	0.09777	0.09967	0.10039	0.10079	0.10140	0.10315	
