?	5067879	4517770	4080012	1053022	1146442	1101233	1039531	1158993	1235627	1299557	1321618	1379590	1460770	730304	775937	829471	847122	872237	899734	946953	1020952	1105388	1188061	1301799	1360290	1395240	1488030	1535683	1610627	1706242	1772816	1831215	1828988	1861151	1825455	1806916	1785983	1792754	1761008	1716879	1663298	1614783	1581954	1555364	1524508	1507106	1486607	1530650	1535238	1564604	2134590	1782971	1662938	1638086	1667984	1748465	1824626	1898613	1931512	2030261	2181320	2269590	2346629	2486603	2562183	2679302	2812111	2903665	3031006	3120753	3193656	3262384	3365209	3373313	3442300	5708177	
H	0	0	0	0	0	0	0	0	83125745	81988317	81829532	80446916	78851739	7151425	7165646	7311310	7741679	8095211	8954669	8885238	8973094	9174703	9731844	9429793	9109790	8777132	8586419	8483905	8335520	8283426	8191220	8181518	8042190	7948841	7986818	7990740	8144781	8301770	8829943	9062810	9046355	9292507	9258029	9546659	9555701	9817924	10131445	10354763	11249836	11416024	14602531	16134769	13972882	12922469	12605728	12266435	12192594	11940472	11993382	11978810	11964724	11874594	11369831	10592262	9719493	9183085	8242375	7642944	7229707	6781625	5935002	5694888	5282096	4710124	4252411	1503016	
&	0	0	0	0	0	0	61	132	197	292	222	305	518	730	815	1056	893	905	996	1165	1055	1152	1178	1337	1307	1563	1727	2037	2188	2398	2844	3111	3479	3676	4049	4309	4399	4845	5433	5793	6568	7346	8980	9043	10555	11313	11839	13837	15700	18480	16081	19180	20725	21260	24274	27389	28764	29892	32012	36245	38399	38485	40302	49225	53020	66093	61925	63488	64351	60316	53909	42455	23706	5641	0	0	
D	0	0	0	18530642	19363683	18081127	18509424	18172433	5725999	5890261	5920198	6126054	6391139	1183197	1242820	1309491	1298830	1280400	1329513	1397496	1472504	1567649	1613241	1692294	1809501	1913105	2032071	2170304	2329132	2465729	2617865	2781368	2887797	3048066	3182256	3293356	3398299	3458919	3618850	3687071	3806524	3969742	4121178	4316340	4506890	4741154	5022970	5395670	5923576	6345112	6699609	6927293	7602423	8424845	9157720	9846538	10668783	11476208	12275207	12908158	13685860	14615151	15618241	16387994	17283089	17903870	18459232	19209951	19787806	20225703	20818650	21320264	21434794	21900506	22334646	8969008	
I	0	0	0	0	0	0	0	0	0	0	0	0	0	21494652	21926577	22288574	22412560	22573201	23068555	23409955	23515844	23910272	23102831	21147165	21362023	21715809	22101970	22507345	22977623	23329840	23556876	23648726	23970612	24101434	24222330	24434543	24374241	24421797	24334452	24385487	24551565	24424078	24178652	24100671	24038349	23721218	23215690	22730417	22197216	21707625	17294219	19342525	20590973	19350968	18256553	17330129	16308449	15401677	14260136	13235529	11980529	10856793	9812237	8947265	8155505	7250800	6479489	5673815	5052431	4343787	3798858	3275398	2823115	2342781	1923431	560355	
G	0	0	0	0	0	0	0	0	6496226	7128845	7233615	7359140	7760620	10405352	10660375	11036228	10915784	10680775	9210405	9397446	9627456	9938071	9634866	9392408	9561319	9655962	9767361	9905567	10153855	10372630	10589538	10700919	10865800	10939754	11086281	11195810	11272018	11315963	11209298	11285043	11340794	11420163	11343606	11420291	11418033	11402810	11357807	11245302	10421447	10397516	12071454	11966278	10930601	10155352	9866162	9458484	9125313	8911610	8683971	8323695	7942188	7583643	7182816	6649154	6274319	5755391	5220724	4747768	4369442	3895491	3565081	3250986	2856649	2493542	2139957	1138985	
(	0	0	0	0	0	0	0	74	1242	1024	1028	1935	2276	3270	4044	5504	4924	6251	5980	8320	10770	11358	14261	18348	21045	24674	29425	33107	40318	50815	55920	68580	74794	85400	92699	100680	115332	123084	152733	155500	167040	166104	181478	194856	197473	205743	228512	257963	254590	285248	262148	258780	262560	276150	300123	313396	338834	331830	340793	357159	355809	367628	363994	391329	409417	454299	457522	460489	454915	463656	406992	343425	218955	65984	441	0	
F	0	0	0	89148604	87863019	87752760	87106269	87016091	10889465	11089247	10986852	11431655	11880346	3393076	3439419	3564745	3603300	3632708	3569123	3548285	3601788	3688062	3723540	3745417	3717432	3647947	3687933	3748628	3789003	3854015	3941489	4049393	4110902	4151810	4252748	4316688	4401702	4520288	4758671	4869617	5026555	5194891	5374354	5652631	5769183	6032241	6205051	6347869	6461064	6714022	9106650	7825905	7500823	7664835	7757112	8129250	8226166	8642957	8867586	8994959	9156438	9332552	9579017	9660998	9468274	9334224	9477046	9239113	8592822	8174915	7617387	6586399	6121715	5930291	5596847	2106046	
:	429953	736078	567670	320001	353411	391869	368691	402830	434809	455670	459073	489073	518183	532539	553899	578875	553515	531001	529443	511956	520875	536219	535414	549224	544207	533459	540665	538323	552690	571459	574721	578212	562068	559812	521172	482333	447079	427296	408096	376023	347607	313402	294138	265553	262564	251058	247214	249619	227661	235203	280301	249171	242036	223481	446389	474283	495432	532766	534818	580166	600601	636766	684450	713932	759629	828246	883261	955661	979907	1048060	1115072	1149264	1193277	1200351	1167992	3188061	
*	0	0	0	0	0	0	0	2	4	335	1250	2807	5239	6127	8607	12103	15030	19649	26271	35058	49038	61202	71688	85536	104417	136357	154004	174909	198512	225667	252548	265352	280005	288136	294462	286762	299110	303824	302030	286266	263246	225313	229125	206400	186268	180290	172531	160603	146245	137823	109934	89721	78109	66791	59802	54448	43430	39805	28252	20536	16530	11778	7731	5480	3001	1906	878	511	224	218	155	99	52	14	0	0	
