(	0	1	21	46	35	27	30	37	34	19	33	41	57	41	22	57	39	48	39	44	39	50	56	45	43	64	63	63	62	74	102	71	80	75	72	128	113	123	88	119	159	127	137	186	126	177	171	194	213	181	276	288	377	302	192	312	288	253	289	221	323	268	257	268	257	322	290	235	247	229	268	304	235	201	133	0	
$	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	1	1	1	0	0	2	0	0	0	2	1	1	2	0	2	5	1	3	4	1	4	4	3	4	1	7	9	6	4	2	8	4	3	9	7	11	2	3	1	5	11	7	4	3	0	1	4	1	2	0	0	
F	70247	71765	71536	72740	73684	74147	70140	71618	72033	75929	76550	76536	76514	77340	77887	78307	78345	78444	79128	79427	78617	78472	78494	78866	79121	80701	80723	80954	81254	81159	82539	82723	82821	83002	83329	82493	82527	81835	83455	81739	81776	82734	81603	79652	81468	80536	79945	77174	76331	76808	74358	72726	67311	68535	73996	71388	70208	68175	67742	68281	67617	67175	65790	62837	62719	60943	60008	61869	60175	56754	55264	54559	54038	52764	50339	44887	
:	3931	5391	6617	7065	5040	4684	5145	6317	6097	5142	4692	5101	5194	5367	5363	5070	5363	5653	5756	6054	5634	6219	6595	6705	6770	6295	6713	6863	6871	6887	6794	6990	7524	7871	7730	7455	8265	8726	8282	8734	8766	8959	8953	9788	9721	9458	10078	11665	11711	11478	11060	11752	13773	13919	12088	11884	12312	13079	13572	13425	12951	13613	13916	14582	14769	14582	15815	15804	15458	15635	15685	16448	16143	16318	16252	24340	
*	0	85	102	144	114	99	105	98	110	78	143	115	107	107	89	141	120	115	100	99	140	125	150	138	128	220	163	157	152	177	263	196	201	201	159	302	277	254	207	247	386	276	292	332	246	404	332	337	382	348	573	501	566	527	386	550	466	445	441	382	552	422	368	372	363	577	466	365	325	319	407	293	275	206	167	0	
-	822	1334	2331	2531	1330	1184	1733	2393	2235	1554	1163	1509	1575	1561	1555	1284	1462	1677	1812	1910	1515	1953	2261	2368	2382	1842	2162	2188	2164	2236	1721	2071	2523	2703	2614	1976	2677	2953	2778	2908	2366	2821	2918	3483	3156	2427	3256	4465	4606	4223	3186	3771	5723	5837	4450	3266	3937	4508	4680	4619	3565	4228	4487	4845	4753	3666	4888	5319	5011	4906	3759	4661	4952	4604	2931	0	
C	8423	8566	8038	7537	7543	7134	9012	8736	8876	9178	7470	8781	9211	9601	9214	7565	8503	8878	9120	9073	8227	9286	10049	10418	10626	9882	10993	12779	12975	13607	12114	13280	13384	13259	13664	13654	15019	15200	15525	16556	15944	15993	17594	17751	17913	17619	18586	19713	19991	20285	20430	22528	22961	22953	22724	22372	23816	24997	24891	25201	23744	25096	26137	26829	26936	26819	27838	27634	28853	29617	29955	31102	31719	31888	32524	23823	
0	0	47	83	78	86	64	80	73	85	53	93	64	83	86	67	89	76	77	80	75	102	98	91	92	95	118	113	107	138	134	133	130	103	129	110	174	171	155	141	149	189	171	196	230	187	240	235	225	221	209	326	319	332	299	227	312	301	336	292	317	343	284	292	294	286	340	309	253	278	333	341	322	258	263	259	472	
.	320	446	482	402	326	355	368	422	386	287	363	355	296	235	248	435	367	339	346	324	482	416	375	351	355	545	469	402	379	325	581	491	450	401	382	578	535	522	384	432	729	594	453	466	424	764	597	553	508	490	836	656	671	623	476	909	694	581	583	476	885	611	525	456	398	874	631	482	335	315	624	390	258	205	125	0	
@	1842	2191	1998	1919	1905	1613	2107	2084	2089	2202	1816	1947	2153	2253	2237	1813	2141	2144	2216	2288	1931	2221	2387	2325	2527	2198	2581	3051	3053	3354	2681	3044	3210	3103	3413	3436	3669	3839	3820	4331	4149	4202	4819	5201	5169	4839	5433	6130	6237	6237	6841	7692	8564	8319	7526	8022	8667	9394	9297	9352	8867	9337	9885	10558	10555	10603	10884	10740	11492	12280	12227	12666	13116	13285	13934	10247	
;	1099	1191	1219	1184	1538	1621	1429	1504	1417	1399	1503	1443	1492	1471	1505	1602	1540	1560	1548	1610	1606	1549	1571	1573	1592	1577	1532	1439	1374	1419	1417	1344	1379	1303	1401	1499	1455	1376	1581	1395	1470	1540	1476	1555	1478	1634	1625	1685	1720	1678	1587	1666	1724	1779	1772	1659	1827	1856	1845	1861	1571	1702	1766	1836	1865	1627	1763	1682	1720	1822	1488	1517	1466	1480	1483	1801	
A	10306	11557	12513	12853	11761	11806	11523	12949	12691	12503	11498	12020	12419	12529	12634	12246	12857	12974	13173	13555	13078	13613	13965	14338	14186	14271	14446	14580	14909	15019	14540	15189	15737	16021	16070	15956	16948	17563	17024	17888	17741	17969	18436	19356	18995	19402	19562	20940	21446	21288	21295	21960	23527	23748	22872	23009	23724	24243	24788	24820	24244	25063	25726	26369	26891	26922	27692	28113	28414	28697	28735	29727	30059	30609	30780	32432	
6	417	662	711	724	816	993	872	914	903	726	910	855	819	856	767	1025	980	866	910	868	1073	974	876	927	859	1062	987	849	850	784	1045	827	874	857	775	1030	1011	948	884	851	1159	1066	909	911	890	1179	1124	1015	954	897	1263	1037	991	989	880	1235	1054	1086	1011	1015	1204	1000	949	930	905	1173	1032	960	920	862	1066	870	846	726	692	2043	
3	59	179	193	196	191	165	186	187	177	181	208	207	212	191	186	221	199	201	169	198	233	198	218	196	197	251	203	234	232	237	236	277	211	256	231	318	281	294	270	309	351	315	349	334	322	348	365	419	435	402	487	505	589	549	413	491	518	567	578	550	496	561	521	612	541	549	584	538	564	619	608	607	585	617	578	765	
%	0	0	0	4	3	0	9	7	4	6	1	1	5	4	2	2	0	0	4	4	5	1	7	4	5	4	6	5	3	5	9	9	5	7	8	15	9	14	12	16	21	12	10	11	19	24	18	26	28	28	33	33	53	45	26	41	35	39	34	30	39	42	32	22	30	31	28	20	21	13	20	11	19	13	13	0	
#	239	279	288	309	342	367	540	440	469	513	569	606	637	668	739	821	868	933	992	1083	1204	1284	1380	1509	1673	1853	1970	2154	2354	2607	2931	3102	3335	3629	4024	4464	4709	5058	5429	5919	6504	6837	7284	7788	8487	9485	10012	10688	11457	12335	13533	14164	14853	15203	15967	16967	17454	17929	18503	19586	20856	21430	22221	23351	24968	27129	27968	29182	31062	33691	37284	38758	41031	44664	51144	63317	
9	240	538	550	493	584	566	498	452	451	444	583	504	478	494	474	563	532	522	478	507	563	557	512	483	501	535	505	545	518	572	603	544	534	559	505	644	624	593	553	621	658	642	678	667	642	751	731	729	762	747	845	885	958	884	855	867	911	960	945	932	804	884	869	928	952	869	837	888	922	1021	800	857	866	814	852	971	
+	0	34	96	137	132	154	152	173	155	113	201	155	150	154	134	230	154	145	167	186	237	223	194	191	176	281	269	254	234	229	353	311	288	264	263	450	422	406	318	341	509	419	448	426	413	583	473	611	559	543	695	693	859	842	573	717	637	707	651	612	704	631	705	654	591	691	696	641	659	624	526	587	544	534	334	0	
8	4	176	176	204	209	138	197	217	261	214	205	231	226	209	238	245	254	248	269	283	253	252	256	282	290	281	263	325	299	310	266	243	273	298	301	331	349	348	342	415	399	366	433	493	460	417	487	534	578	588	566	634	753	738	648	557	694	773	730	752	625	687	691	777	751	690	744	684	699	760	661	668	643	667	706	750	
4	0	160	207	251	232	312	270	291	260	242	305	301	306	297	245	365	329	306	296	316	422	345	370	365	377	491	473	487	492	494	586	576	532	479	518	764	689	641	598	662	857	731	743	746	688	911	805	872	839	800	1059	997	1140	1046	926	1078	1011	1065	1066	1033	1136	1047	973	1039	992	1127	1039	917	924	990	1031	1002	908	866	883	1819	
)	0	6	16	64	57	72	68	67	65	38	75	47	55	63	45	82	64	60	54	67	87	75	64	95	91	127	99	108	100	99	165	120	117	115	109	195	168	153	132	165	258	192	195	207	167	273	203	272	292	244	409	359	429	480	291	401	361	379	370	303	361	321	347	335	297	374	383	334	351	321	327	322	304	257	186	0	
'	0	1	5	17	9	8	25	15	10	15	23	13	14	11	12	10	12	12	8	21	17	11	15	15	18	27	30	35	41	31	54	39	37	33	36	65	51	65	42	66	93	59	77	77	56	73	89	104	123	93	157	159	210	164	124	199	181	137	176	151	180	138	148	120	129	143	147	126	119	116	132	111	98	98	49	0	
5	2601	3439	4704	4920	3259	2932	3376	4409	4190	3489	2874	3388	3287	3506	3581	3233	3586	3661	3976	4178	3458	4152	4416	4594	4691	4088	4569	4531	4483	4629	4222	4548	5092	5382	5249	4511	5388	5999	5512	5780	5449	5845	5820	6849	6374	5792	6678	8128	8206	7831	7055	7738	9835	10065	8198	7383	8040	8842	9370	8828	8070	8812	9201	9723	10008	9191	10427	10636	10588	10521	9977	10861	10960	11063	10962	16941	
