/	0	0	0	0	0	9	21	18	170	234	352	481	582	935	1257	1877	1670	2184	2431	3305	3725	4382	4753	5151	6080	7265	8576	10311	12424	14568	17307	19710	22649	26053	30004	35416	39572	42987	49315	52074	56301	58787	61556	65840	66697	68880	72180	76920	78182	80150	80925	69297	66156	63992	69551	70068	64594	62622	56976	56300	53663	49742	48432	48049	50331	54656	47811	51593	47842	44750	42577	37587	32198	15230	1952	0	
=	588002	978638	702151	482928	438674	284375	257009	211312	173849	118115	66836	37521	36000	35032	38691	41418	37422	41665	43994	44886	49533	50003	47269	51031	57816	65342	70462	73565	86877	92571	102172	119138	133933	148500	165813	188759	210609	239336	274427	302604	346609	386455	419553	446142	482083	518339	556856	603133	644126	673580	1244091	932928	785584	730005	720765	731234	736133	713610	716342	711183	701219	687038	685999	647056	632616	618583	600834	591894	579885	577814	575666	552806	488391	463225	439974	712642	
7	72630	37939	43451	42520	48602	5717	5685	7693	9435	7723	8398	9366	11167	11871	13913	15180	14771	16405	17897	18138	19197	20204	21942	23761	26675	29899	33312	35078	41139	45823	50091	59624	66573	69866	75495	85113	92993	102187	116103	122123	130490	140254	150635	159081	172405	182398	191872	211080	228309	237010	353780	296804	267993	251503	254844	262953	273773	265839	295835	306613	309675	300690	306646	307929	283696	292683	284999	278280	279738	194218	191490	172284	142974	127376	118794	253005	
,	0	0	0	0	0	15376	18908	23775	29113	36574	35331	35355	34339	36252	40950	39756	35495	35763	36124	31139	29741	29137	20704	19541	14008	11857	8362	5548	4464	3613	3281	3457	3979	5250	5326	6025	6687	7421	9270	10417	13831	13983	15948	17453	19764	21099	23338	27129	29687	33910	52607	41690	38320	37615	39231	43971	45625	43744	45772	48408	46613	45694	48236	44655	46969	49526	51442	52041	50189	54541	44712	37925	25609	9429	98	0	
2	0	0	0	0	0	120400	133207	139755	154547	160398	160486	171241	170473	183933	189396	190932	194537	178362	39767	48107	55925	59451	65452	63668	63286	59815	59294	55425	47596	40796	32577	29136	25656	22152	20163	20497	22691	24809	28602	29325	30893	34292	37214	42034	40283	41778	44659	49147	48036	51882	46299	48464	51557	55843	59535	62224	63342	66192	67651	70037	68181	69301	71629	78964	83925	87511	92654	95640	100272	101291	99853	97940	92632	92965	91730	208535	
E	0	0	0	0	0	793438	944854	918262	0	17	111	265	333	1968213	2019633	2081693	1962743	1951465	1750892	1768461	1808483	1824238	1664818	1650022	1617946	1605095	1586922	1560530	1561476	1555132	1544032	1531443	1545221	1496831	1504423	1486633	1535889	1597418	1620898	1678952	1744068	1778042	1873287	1979510	2102611	2211574	2353667	2471754	2637580	2762237	3418204	3476402	3357653	3313589	3355212	3409303	3537191	3623627	3772719	3959560	4105441	4317550	4341333	4360009	4365378	4355911	4422013	4338087	4398881	4342761	4187243	4207930	4181893	4103279	3937313	2807836	
1	563041	561803	407927	87068	94411	45180	38796	44998	46202	37798	40729	50135	58703	91687	102072	108321	96978	101559	98149	103496	114439	125404	130925	132887	135038	139860	140395	135137	141341	140288	133194	128090	125044	112079	100083	90275	83808	77208	71391	62197	53121	49258	44072	41061	36064	32631	31818	31672	33198	31848	22563	23837	24938	27805	30205	28985	32369	25947	23827	26352	25283	25495	24200	27365	37970	38687	38447	40837	39561	50442	40168	41291	40179	38940	47084	112126	
<	1034450	606560	661594	8732	11239	61088	86667	124950	313254	380145	431641	495455	507618	522970	533606	545674	527813	502196	490369	477101	479753	469550	432890	407371	381959	362763	344436	329141	319237	307187	298745	292581	297519	288523	289313	286271	301191	303192	306369	311752	312258	306366	314558	312263	313050	316728	324042	328808	341457	344152	360880	334051	330164	319840	327845	335036	334588	340310	350685	370758	377220	389848	407362	434975	373759	395775	406288	428954	453224	461563	473901	485566	494807	500837	730106	1296497	
J	0	0	0	0	0	0	0	0	0	0	0	0	0	28091238	27334888	26419744	26862910	26634247	26768373	26304840	25692574	24876106	26273883	27334033	27294002	27038158	26510344	26059071	25415568	24830490	24349253	23847086	23278814	22949934	22535541	22078869	21410654	20711909	19924861	19339426	18655810	18049823	17543536	16774971	16172732	15440861	14663347	13851447	13032671	12139435	2927936	3118271	6121673	8416066	8917184	8635965	8238809	7676364	6990461	6203000	5547677	4885384	4287233	4013847	3601209	3173645	2760967	2325869	1970350	1648183	1387400	1114189	915609	752659	615425	188366	
>	0	0	0	0	0	94182	91701	106708	123182	130039	131545	139070	142940	152975	164757	168407	140669	148118	159956	166810	176354	183031	148123	155330	161608	166395	170741	175988	180991	190500	199521	202029	213949	218392	229755	235214	252290	264821	273269	290582	311657	316305	340495	355630	380365	400753	432589	463719	494766	530137	640493	589754	589250	609429	647535	682530	707365	749864	789169	849175	880170	901356	942769	996593	1154769	1212818	1272422	1346041	1392087	1462425	1546195	1581336	1636172	1661033	1671136	2793015	
