?	0.01308	0.01639	0.01893	0.01673	0.01675	0.01655	0.01647	0.01635	0.01630	0.01668	0.01517	0.01564	0.01575	0.01609	0.01648	0.01733	0.01584	0.01720	0.01759	0.01726	0.01773	0.01795	0.01819	0.01808	0.01870	0.01832	0.01923	0.02015	0.02033	0.02109	0.02083	0.02102	0.02136	0.02218	0.02289	0.02206	0.02388	0.02436	0.02492	0.02620	0.02605	0.02672	0.02594	0.02740	0.02820	0.02891	0.02915	0.03159	0.03289	0.03615	0.03668	0.03916	0.03860	0.04023	0.04159	0.03927	0.04039	0.04299	0.04317	0.04213	0.04360	0.04461	0.04502	0.04779	0.05010	0.04874	0.04996	0.05097	0.05376	0.05509	0.05366	0.05729	0.05956	0.06019	0.06273	0.06511	
&	0	0	0	0	0	0	0.00001	0	0	0	0.00001	0	0.00001	0	0	0.00001	0	0	0	0	0	0	0	0.00001	0.00002	0.00001	0	0	0	0.00005	0	0.00005	0.00006	0.00001	0.00001	0.00004	0.00002	0.00004	0.00001	0.00007	0.00009	0.00006	0.00002	0.00005	0.00001	0.00014	0.00010	0.00006	0.00012	0.00011	0.00014	0.00027	0.00018	0.00012	0.00007	0.00021	0.00015	0.00007	0.00005	0.00015	0.00009	0.00010	0.00010	0.00006	0.00006	0.00011	0.00010	0.00014	0.00014	0.00009	0.00010	0.00009	0.00005	0.00004	0.00006	0	
D	0.08382	0.08012	0.08227	0.08214	0.08395	0.08440	0.07789	0.07957	0.07994	0.08321	0.08219	0.08224	0.08202	0.08443	0.08557	0.08642	0.08819	0.08755	0.08837	0.08988	0.08924	0.09167	0.09108	0.09081	0.09173	0.09293	0.09349	0.09010	0.08890	0.09252	0.09641	0.09382	0.09604	0.09759	0.09724	0.09829	0.09983	0.09893	0.10076	0.10162	0.10037	0.10144	0.10053	0.09994	0.09811	0.09913	0.09937	0.09742	0.09886	0.09557	0.09597	0.09819	0.09803	0.09764	0.10020	0.09785	0.09888	0.09964	0.10197	0.10272	0.10372	0.10513	0.10461	0.10501	0.10490	0.10300	0.10394	0.10479	0.10472	0.10338	0.10407	0.10160	0.09818	0.09883	0.09986	0.09927	
G	0.58855	0.55691	0.55521	0.55683	0.55399	0.55798	0.56658	0.56371	0.55911	0.55003	0.56756	0.55894	0.55301	0.54409	0.53925	0.54397	0.53307	0.52764	0.52453	0.51928	0.52574	0.51608	0.50988	0.50632	0.50098	0.49935	0.49160	0.47946	0.47398	0.46570	0.46394	0.45141	0.43566	0.42681	0.42313	0.42645	0.40367	0.40079	0.38871	0.38219	0.38155	0.36653	0.36415	0.35317	0.34408	0.34366	0.32559	0.31158	0.29866	0.27605	0.26794	0.24419	0.24448	0.24078	0.23100	0.23350	0.22417	0.21543	0.21092	0.20969	0.21471	0.19755	0.18783	0.17689	0.16923	0.17460	0.15552	0.14815	0.14007	0.13505	0.13313	0.11821	0.10712	0.10074	0.08898	0.10935	
(	0	0	0.00004	0.00007	0.00005	0.00011	0.00004	0.00006	0.00005	0.00005	0.00004	0.00002	0.00002	0.00005	0.00001	0.00006	0.00002	0.00007	0.00005	0.00009	0.00005	0.00002	0.00006	0.00004	0.00009	0.00005	0.00005	0.00011	0.00010	0.00007	0.00016	0.00010	0.00012	0.00011	0.00026	0.00023	0.00016	0.00017	0.00016	0.00012	0.00022	0.00015	0.00018	0.00025	0.00027	0.00025	0.00023	0.00043	0.00027	0.00037	0.00063	0.00059	0.00043	0.00039	0.00034	0.00057	0.00036	0.00046	0.00043	0.00036	0.00034	0.00025	0.00048	0.00026	0.00046	0.00064	0.00042	0.00034	0.00043	0.00037	0.00064	0.00059	0.00055	0.00044	0.00030	0	
$	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0	0	0	0	0	0	0.00001	0	0.00001	0	0	0	0	0	0	0.00001	0	0.00004	0	0	0.00001	0	0	0	0	0	0	0	0.00001	0	0	0	0.00001	0	0	0	0.00001	0	0	0	0	0	
F	0.13361	0.13654	0.13786	0.14048	0.14250	0.14132	0.13331	0.13775	0.13786	0.14447	0.14488	0.14368	0.14595	0.14741	0.14971	0.15085	0.15281	0.15354	0.15365	0.15558	0.15452	0.15717	0.15800	0.15912	0.15892	0.16065	0.15954	0.16077	0.16131	0.16220	0.16097	0.16519	0.16755	0.16777	0.16832	0.16719	0.16859	0.16647	0.17093	0.17081	0.16715	0.16797	0.16911	0.16898	0.17006	0.16506	0.16727	0.16373	0.16408	0.15864	0.14836	0.14652	0.14906	0.15034	0.14796	0.14703	0.14801	0.14708	0.14911	0.14958	0.14804	0.14766	0.14491	0.14302	0.13738	0.13169	0.13093	0.12940	0.12569	0.12270	0.12085	0.11592	0.11226	0.11031	0.10228	0.10118	
:	0.00715	0.01181	0.01105	0.00982	0.00989	0.00940	0.00961	0.00999	0.00936	0.00967	0.00776	0.00865	0.00878	0.00953	0.00952	0.00808	0.00934	0.00994	0.00932	0.00992	0.00960	0.00908	0.01051	0.01059	0.01091	0.01041	0.01055	0.01060	0.01217	0.01163	0.01159	0.01199	0.01190	0.01224	0.01331	0.01295	0.01396	0.01357	0.01359	0.01450	0.01401	0.01609	0.01572	0.01508	0.01613	0.01639	0.01646	0.01802	0.01917	0.02149	0.02200	0.02457	0.02268	0.02332	0.02310	0.02394	0.02463	0.02458	0.02447	0.02430	0.02313	0.02452	0.02637	0.02671	0.02660	0.02796	0.02836	0.02829	0.02981	0.03095	0.03109	0.03138	0.03197	0.03273	0.03310	0.04200	
*	0	0.00021	0.00017	0.00022	0.00025	0.00017	0.00017	0.00010	0.00012	0.00014	0.00015	0.00011	0.00014	0.00016	0.00014	0.00012	0.00016	0.00015	0.00020	0.00017	0.00030	0.00017	0.00027	0.00021	0.00015	0.00031	0.00020	0.00027	0.00028	0.00018	0.00042	0.00034	0.00030	0.00039	0.00028	0.00054	0.00041	0.00031	0.00038	0.00034	0.00055	0.00044	0.00046	0.00050	0.00049	0.00066	0.00057	0.00043	0.00070	0.00066	0.00125	0.00096	0.00089	0.00081	0.00066	0.00114	0.00080	0.00080	0.00041	0.00057	0.00102	0.00080	0.00068	0.00076	0.00081	0.00093	0.00076	0.00055	0.00060	0.00058	0.00066	0.00063	0.00048	0.00046	0.00039	0	
-	0.00155	0.00306	0.00299	0.00260	0.00316	0.00257	0.00285	0.00247	0.00256	0.00204	0.00173	0.00209	0.00246	0.00244	0.00247	0.00183	0.00218	0.00256	0.00245	0.00245	0.00215	0.00230	0.00278	0.00322	0.00296	0.00233	0.00273	0.00294	0.00315	0.00320	0.00257	0.00298	0.00335	0.00390	0.00410	0.00282	0.00369	0.00416	0.00433	0.00428	0.00357	0.00408	0.00455	0.00470	0.00485	0.00354	0.00444	0.00519	0.00619	0.00752	0.00602	0.00817	0.00818	0.00781	0.00754	0.00606	0.00699	0.00811	0.00802	0.00754	0.00522	0.00699	0.00844	0.00817	0.00817	0.00722	0.00840	0.00844	0.00946	0.00881	0.00759	0.00882	0.00930	0.00886	0.00598	0	
