0	313765
1	89457
2	48550
3	24705
4	11651
5	4974
6	2317
7	1204
8	803
9	512
10	398
11	299
12	230
13	197
14	138
15	102
16	91
17	80
18	77
19	63
20	54
21	52
22	46
23	33
24	27
25	30
26	20
27	23
28	19
29	20
30	13
31	11
32	14
33	8
34	7
35	1
36	6
37	0
38	1
39	1
40	0
41	0
42	0
43	0
44	1
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
