0	1343720
1	456031
2	331798
3	256958
4	218305
5	159642
6	144719
7	137211
8	119905
9	138929
10	131982
11	128912
12	155969
13	139436
14	148662
15	146599
16	145528
17	155277
18	180490
19	173821
20	168717
21	193882
22	200712
23	163777
24	173670
25	215113
26	230639
27	257896
28	335449
29	300374
30	295692
31	333970
32	361256
33	384629
34	355378
35	310026
36	337102
37	340996
38	312268
39	339307
40	345438
41	346553
42	359542
43	364644
44	383405
45	430484
46	497553
47	454234
48	484224
49	483211
50	481044
51	536135
52	522134
53	529538
54	600733
55	592303
56	613599
57	623224
58	658732
59	674245
60	740119
61	720103
62	766991
63	796132
64	858978
65	971528
66	977720
67	977234
68	985193
69	1038660
70	1093172
71	1138170
72	1196175
73	1191567
74	1213003
75	1268512
