0	108313
1	30575
2	18385
3	160839
4	12337
5	9802
6	8962
7	8620
8	17840
9	21761
10	8713
11	9160
12	9389
13	22664
14	9610
15	68627
16	10451
17	47170
18	11020
19	11763
20	12788
21	22005
22	13977
23	13903
24	13993
25	25325
26	17627
27	50885
28	29199
29	23554
30	24677
31	27153
32	29798
33	29990
34	86571
35	42691
36	36577
37	39801
38	46210
39	70750
40	47103
41	50852
42	48388
43	51047
44	52781
45	107389
46	66775
47	75452
48	62980
49	63916
50	69684
51	76082
52	91897
53	80478
54	150813
55	127715
56	98514
57	110596
58	106602
59	119761
60	119620
61	126412
62	131263
63	131059
64	135879
65	156509
66	150445
67	155540
68	169337
69	197929
70	187720
71	192330
72	202042
73	238213
74	231728
75	298231
