-1	113455
-10	128759
-11	130083
-12	127165
-13	133858
-14	139810
-15	148019
-16	149294
-17	150761
-18	148122
-19	154918
-2	109633
-20	164166
-21	166977
-22	164513
-23	174508
-24	186224
-25	181418
-26	198854
-27	192148
-28	201661
-29	202828
-3	106924
-30	219597
-31	217475
-32	212213
-33	236910
-34	228584
-35	225923
-36	242410
-37	237465
-38	241482
-39	250091
-4	114449
-40	259560
-41	274938
-42	276376
-43	278501
-44	273513
-45	279890
-46	291533
-47	286214
-48	301316
-49	302034
-5	113073
-50	311950
-51	325002
-52	338051
-53	330144
-54	343595
-55	360496
-56	370527
-57	386302
-58	385317
-59	414704
-6	112872
-60	406457
-61	400849
-62	400845
-63	420711
-64	416344
-65	429819
-66	446025
-67	450509
-68	456274
-69	457825
-7	112462
-70	471028
-71	477322
-72	481426
-73	495670
-74	487970
-75	490366
-8	117545
-9	124328
0	103212
1	106804
10	101087
11	95214
12	96748
13	92496
14	98100
15	87232
16	86774
17	89916
18	84478
19	88512
2	103247
20	88447
21	89841
22	91047
23	97314
24	106312
25	109738
26	115842
27	121598
28	143665
29	167664
3	98983
30	177966
31	192385
32	219692
33	246167
34	277655
35	307318
36	360810
37	381391
38	422552
39	475574
4	100185
40	506030
41	559157
42	576302
43	602743
44	657027
45	665502
46	714797
47	733671
48	775744
49	831920
5	96724
50	854423
51	880607
52	823964
53	835723
54	842538
55	796842
56	788918
57	781239
58	782023
59	749270
6	98084
60	770766
61	754567
62	718072
63	719377
64	679587
65	677765
66	664033
67	643206
68	619782
69	582256
7	97775
70	583116
71	567280
72	571149
73	544648
74	519799
75	487735
76	474867
77	446326
78	441171
79	418724
8	95599
80	395014
81	384819
82	359579
83	347140
84	324824
85	303368
86	298701
87	267552
88	258682
89	240559
9	101520
90	211397
91	199810
92	181089
93	171642
94	157823
95	138589
96	125355
97	113536
98	102543
