0	11620
1	3823
2	2644
3	2736
4	2022
5	2154
6	2000
7	2012
8	1659
9	1626
10	1589
11	1721
12	1570
13	1657
14	1423
15	1663
16	1591
17	1553
18	1741
19	1650
20	1548
21	1740
22	1776
23	1741
24	1709
25	1829
26	1914
27	1811
28	1975
29	2110
30	2376
31	2323
32	2438
33	2462
34	2395
35	2504
36	2888
37	2904
38	2643
39	3075
40	3113
41	3199
42	3222
43	3544
44	3374
45	3576
46	3591
47	3970
48	4514
49	4751
50	4938
51	5420
52	6426
53	6328
54	6183
55	5883
56	5880
57	6018
58	6121
59	5933
60	6011
61	5897
62	5916
63	6463
64	6722
65	6593
66	7003
67	7027
68	6788
69	6986
70	7300
71	7527
72	7872
73	8305
74	8268
75	10821
