0	135279
1	20205
2	3885
3	1307
4	670
5	335
6	201
7	126
8	88
9	75
10	55
11	39
12	44
13	27
14	22
15	28
16	22
17	10
18	15
19	12
20	7
21	9
22	8
23	7
24	3
25	7
26	6
27	5
28	3
29	3
30	2
31	3
32	4
33	4
34	3
35	3
36	3
37	4
38	4
39	2
40	2
41	0
42	1
43	2
44	0
45	3
46	6
47	9
48	13
49	6
50	3
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
