-1	807
-10	1039
-11	1024
-12	1009
-13	1088
-14	1138
-15	1168
-16	1143
-17	1267
-18	1208
-19	1283
-2	857
-20	1281
-21	1403
-22	1452
-23	1448
-24	1539
-25	1532
-26	1536
-27	1619
-28	1614
-29	1706
-3	884
-30	1760
-31	1765
-32	1780
-33	1760
-34	1882
-35	1897
-36	1942
-37	1955
-38	2063
-39	2095
-4	948
-40	2117
-41	2154
-42	2140
-43	2255
-44	2293
-45	2404
-46	2413
-47	2494
-48	2477
-49	2531
-5	889
-50	2619
-51	2688
-52	2703
-53	2685
-54	2788
-55	2719
-56	2917
-57	2890
-58	3145
-59	3113
-6	947
-60	3213
-61	3202
-62	3263
-63	3356
-64	3256
-65	3329
-66	3422
-67	3634
-68	3659
-69	3743
-7	941
-70	3790
-71	3695
-72	3756
-73	3765
-74	3799
-75	3717
-8	946
-9	1016
0	843
1	834
10	741
11	755
12	688
13	719
14	715
15	641
16	665
17	699
18	683
19	694
2	850
20	771
21	733
22	770
23	824
24	834
25	902
26	965
27	1029
28	1171
29	1405
3	788
30	1516
31	1705
32	1851
33	2093
34	2436
35	2689
36	3018
37	3249
38	3679
39	3965
4	796
40	4438
41	4797
42	5007
43	5341
44	5700
45	6015
46	6484
47	6882
48	7023
49	6958
5	771
50	7326
51	7442
52	7427
53	7677
54	7607
55	7303
56	7626
57	7559
58	7502
59	7113
6	799
60	7134
61	6777
62	6704
63	6472
64	6336
65	6278
66	5952
67	5889
68	5720
69	5520
7	753
70	5470
71	5288
72	5136
73	5205
74	4870
75	4729
76	4518
77	4197
78	4172
79	3917
8	735
80	3752
81	3553
82	3442
83	3272
84	3208
85	3038
86	2780
87	2621
88	2424
89	2431
9	689
90	2087
91	1945
92	1755
93	1657
94	1471
95	1387
96	1236
97	1157
98	1035
